"Gene","x","afr_y","amr_y","asj_y","eas_y","fin_y","nfe_y","sas_y","mutability","rvis_afr","rvis_eas","rvis_asj","rvis_nfe","rvis_sas","rvis_amr","rvis_fin"
"NDOR1",660,14,12,8,5,6,8,12,3.957115e-05,0.19418125075583,-0.349965147297535,0.186431212980708,0.221373308697524,0.413192739970404,0.371939060466171,0.0759570349937674
"NDP",58,1,1,1,1,0,0,0,5.209185e-06,-0.0380865595320624,-0.0110291072737057,0.0181126508663583,-0.119446496530393,-0.137527337674638,-0.0317005308597559,-0.131956271732548
"NDRG1",351,6,2,5,4,3,3,3,2.70885e-05,-0.145119591653466,-0.16561655059154,0.0603601747303402,-0.188797514890023,-0.358363110176485,-0.45810351232368,-0.13597377347893
"NDRG2",288,2,2,1,1,3,2,2,2.0131575e-05,-0.29855033639121,-0.392943356214849,-0.340559815405147,-0.173050035914871,-0.293820585665158,-0.286327566716721,0.0239073112628661
"NDRG3",221,4,0,1,1,0,0,1,1.7704325e-05,-0.0879707813694329,-0.330821881866995,-0.282218913327344,-0.393368479493334,-0.351483903023481,-0.454048409452496,-0.419115239720595
"NDRG4",308,2,0,2,2,1,1,1,2.2993325e-05,-0.363417425622016,-0.331058727399778,-0.267309819836892,-0.372550437010456,-0.494175604537656,-0.584641757707113,-0.37439601252468
"NDST1",616,4,3,3,3,0,2,3,6.14155e-05,-1.07883113102989,-1.17935982734652,-1.0488438246014,-1.07815075108929,-1.28455600500869,-1.19193147429949,-1.42378295364998
"NDST2",669,7,8,8,6,3,5,5,5.005735e-05,-0.587983619826025,-0.48322300289845,-0.065613951642371,-0.418805992313108,-0.731759377396249,-0.342285206634579,-0.663850242536858
"NDST3",485,4,1,3,2,4,2,1,3.5391175e-05,-0.488879108669802,-0.648366481058713,-0.423269745615824,-0.507577733901823,-0.82866614028407,-0.776941909984971,-0.160515369834164
"NDST4",602,10,5,7,4,3,2,7,3.5376875e-05,-0.0218697446472016,-0.377744593246365,0.145209847578721,-0.507264236715052,-0.0893863364568031,-0.32127737198285,-0.326454825870675
"NDUFA1",25,1,1,1,0,1,1,2,3.115415e-06,0.00937334226115535,-0.0925692418779519,0.0684389221520775,0.0632199702185286,0.165257952615309,0.0199979521532273,0.0824325213064299
"NDUFA10",311,7,3,2,4,2,2,4,1.8664875e-05,0.12359804481438,0.0499714310547547,-0.163272215866033,-0.140896722971174,-0.00795698156573545,-0.136287440896007,-0.108653077234602
"NDUFA11",192,10,4,2,2,2,2,2,1.2735165e-05,0.491352747594087,-0.0685186138296658,-0.0207469166424486,-0.0109040383188171,-0.0942743942078357,0.123950229767978,0.0276214146373648
"NDUFA12",131,0,1,0,1,0,1,1,7.148455e-06,-0.15982551937077,-0.0606619019497698,-0.170534998588277,-0.0251946497848791,-0.0666986752986529,-0.0795839247162843,-0.176524051065848
"NDUFA13",183,1,1,2,0,0,0,3,1.01801925e-05,-0.150764502012703,-0.273381093636149,0.0406642408917542,-0.228422531175489,0.0978034812228846,-0.154441582606055,-0.246198402100906
"NDUFA2",94,0,0,1,1,1,1,1,4.562675e-06,-0.101213570656728,0.00551742890842539,0.033652259511337,0.0314921882779394,0.00306327288860896,-0.129563985759687,0.0491715085150847
"NDUFA3",79,4,0,0,0,0,0,2,4.4136825e-06,0.213290105601412,-0.125796503595776,-0.10480217370205,-0.102007152743508,0.130231417723531,-0.125885148144548,-0.113674203909751
"NDUFA4",72,2,0,0,0,0,0,0,3.4113975e-06,0.0804458978828083,-0.10014449025915,-0.0807112240837655,-0.080034592402703,-0.0890247616592384,-0.101137270685317,-0.0906398617884952
"NDUFA4L2",83,1,0,2,1,0,0,3,4.35771e-06,-0.0187860382983254,0.0107632329151384,0.180614609238624,-0.10078009872833,0.254890297580875,-0.124503106900155,-0.112387854821216
"NDUFA5",83,0,0,2,2,1,0,0,4.606395e-06,-0.10220457554306,0.139525652896789,0.174637110365293,-0.106231880674515,-0.121264663484495,-0.130643494797122,0.0481667353271216
"NDUFA6",188,4,4,3,1,1,2,5,7.7166675e-06,0.138419877900079,-0.0752044342909725,0.241913071853125,0.0991138054340006,0.410564835441955,0.247865311426272,-0.0233132448174384
"NDUFA7",124,4,3,2,3,1,2,4,6.21193e-06,0.17252831950271,0.233561038998355,0.136045917823912,0.13210165302838,0.328013073478012,0.17119328647456,0.0112684129087657
"NDUFA8",124,0,1,1,0,1,1,2,9.2546125e-06,-0.2075656814631,-0.249692413054381,-0.0791232671586349,-0.0713666963306719,-0.00037287512407995,-0.131587809212129,-0.0586579520417221
"NDUFA9",312,6,3,2,5,2,1,6,2.085325e-05,-0.00378613423868417,0.129088891374849,-0.215871455839419,-0.325635050984106,0.179296641682432,-0.190321024682916,-0.158945376506394
"NDUFAB1",120,2,0,0,0,0,0,0,6.9021825e-06,0.00131940953472199,-0.18948580366854,-0.164615620037267,-0.156561020449631,-0.183202636243334,-0.187329641575654,-0.17086429045178
"NDUFAF1",286,8,10,5,5,6,8,8,1.5478915e-05,0.273595389721132,0.266636957957246,0.339407629452025,0.749541708140286,0.570589156580711,0.739166159163325,0.629643371009702
"NDUFAF2",141,0,1,3,1,1,1,2,5.9737625e-06,-0.133198764793308,-0.030597383269826,0.283806418287381,0.000557533678509057,0.0881415419971471,-0.0505790849686664,0.0167419556685924
"NDUFAF3",188,1,1,2,0,0,0,0,8.3476175e-06,-0.109225596396765,-0.226479371006808,0.0847121188987775,-0.188248309696894,-0.222198876245941,-0.109192895126703,-0.204082817719885
"NDUFAF4",136,2,1,1,1,1,0,0,6.9282175e-06,0.000729270624704851,-0.0550252544984166,-0.0232061334671372,-0.157131768632144,-0.183905032374708,-0.0741459509065173,-0.00519321775097163
"NDUFAF5",294,2,1,2,6,0,0,3,1.54558225e-05,-0.192565663183611,0.402354739427976,-0.0861401813556686,-0.34407619036663,-0.0445274152072976,-0.284703441337557,-0.367440917113527
"NDUFAF6",220,4,3,1,3,1,2,5,1.2988295e-05,0.0189271256027764,0.0601287860549252,-0.168865470871874,-0.0164532410619027,0.26833856845228,0.00387440133315243,-0.144464230428375
"NDUFAF7",433,8,5,4,3,2,2,4,1.944765e-05,0.1836354658293,-0.105187619408112,0.101980552860107,-0.158056885404958,-0.0290752913094872,0.0720352536571749,-0.126642480440756
"NDUFB1",109,0,2,0,0,1,3,1,4.7738175e-06,-0.10599955446875,-0.135013617499916,-0.113458375564311,0.300395202732851,-0.00263317300876733,0.0928760615312343,0.0443190320952652
"NDUFB10",204,4,1,0,0,0,0,1,8.9140225e-06,0.11127910850879,-0.240975575259449,-0.212971929604971,-0.200665206088689,-0.114331832267674,-0.123178192242618,-0.217099742296225
"NDUFB11",85,2,3,1,3,1,2,3,8.4189475e-06,-0.0330612500264723,0.177074882635712,-0.0590372877943546,0.083718012106482,0.145320400635591,0.116698275612937,-0.0394529001788621
"NDUFB2",104,0,0,1,2,1,0,1,5.3334525e-06,-0.118684835435596,0.120917460731857,0.0151257423730923,-0.122170738951048,-0.0177316359638984,-0.148595566526931,0.031457516589426
"NDUFB3",64,0,2,0,0,1,3,3,3.4377725e-06,-0.0757152787579427,-0.100819520379811,-0.081345175012958,0.329685568364136,0.279709945569982,0.125865367526783,0.0750240690299738
"NDUFB4",121,1,2,0,2,0,0,0,5.35684e-06,-0.0414334750633571,0.120318885618315,-0.127471886274427,-0.122683449117032,-0.141510919848199,0.0784802548832138,-0.135349644194906
"NDUFB5",154,3,2,1,1,1,1,2,8.1857775e-06,0.0500052023425613,-0.0872105773163028,-0.053432826041389,-0.0479352828569975,0.0284632596312305,0.00862937813067221,-0.0340942376091479
"NDUFB6",103,2,2,0,0,1,1,1,4.36629e-06,0.0588010308061705,-0.124583563325814,-0.103663047481067,0.0357974606342655,0.00836157691645428,0.102938617674592,0.0536848309089079
"NDUFB7",140,1,2,0,5,1,0,4,8.77585e-06,-0.118932335586611,0.438195283488742,-0.209650837886866,-0.197636148758198,0.258839555230182,-0.00594036734492662,-0.0476551513682207
"NDUFB8",166,4,2,2,1,0,0,1,9.5150825e-06,0.0976547555021471,-0.121232025343388,0.0566508390767008,-0.2138418116536,-0.130547768562771,-0.0241930626210945,-0.23091308875364
"NDUFB9",155,6,1,1,2,1,3,5,9.9500325e-06,0.243358058564024,0.00276242429410834,-0.0958383063804925,0.186917631274649,0.35030920603324,-0.148758635474038,-0.0746399043071741
"NDUFC1",67,1,1,0,0,0,0,0,3.451695e-06,0.00175079795933307,-0.101175846689928,-0.0816798169613523,-0.0809180140180807,-0.090111951457442,0.0116946480756149,-0.0915659730251877
"NDUFC2",13,0,0,0,1,0,0,0,5.472355e-06,-0.121833344778966,-0.0177645741622322,-0.130248399374587,-0.125215814995773,-0.144627396691502,-0.15202526185534,-0.13800438210078
"NDUFC2-KCTD14",83,2,1,1,1,1,1,1,5.570105e-06,0.0315138458836801,-0.020266347106262,0.00943753739355134,0.00940672843664656,-0.0241163069326567,-0.0406121860116946,0.0260187818627852
"NDUFS1",591,5,6,6,4,1,4,3,3.1530825e-05,-0.323594177528758,-0.279310487117707,0.0956189635261606,-0.14941965883151,-0.47821310341748,-0.112487813149934,-0.570604381631292
"NDUFS2",312,4,5,4,3,3,4,6,2.47744e-05,-0.24822718372453,-0.241516507543697,-0.0260520255913333,-0.0013038130629955,0.0735086461949167,-0.059488617151595,-0.0827921274452156
"NDUFS3",242,2,3,3,1,0,1,1,1.43137075e-05,-0.166677489690451,-0.24404478944833,0.083345562437779,-0.182273639134065,-0.260009051851646,-0.0288517704782012,-0.341193254903545
"NDUFS4",181,2,0,1,1,0,0,2,7.308965e-06,-0.00790118079310006,-0.0647699122791253,-0.0323577832285029,-0.165478643133541,0.0521188704075044,-0.19737364008956,-0.180212842634064
"NDUFS5",89,1,0,1,0,0,0,1,6.1181475e-06,-0.0586901150130085,-0.169419670398011,-0.00373525740102357,-0.139373125704236,-0.0389019849939111,-0.16797076379232,-0.15284581987122
"NDUFS6",152,1,1,1,2,1,0,0,7.20634e-06,-0.0833562430233086,0.0729832871095361,-0.0298910887402402,-0.163228863894304,-0.191408475048656,-0.0810131864347026,-0.0115849867327667
"NDUFS7",200,2,2,1,1,1,1,3,1.9214825e-05,-0.277770468075404,-0.369480625426643,-0.318524979084911,-0.289717069255629,-0.145940691399983,-0.263691883267823,-0.287559834721243
"NDUFS8",194,2,2,0,0,1,1,1,1.62042375e-05,-0.209529883886328,-0.427556549154114,-0.388198152447559,-0.223718271811992,-0.311013295383836,-0.189356837272188,-0.218371735403435
"NDUFV1",442,5,5,1,0,2,0,6,3.301385e-05,-0.357210092316195,-0.857781866911172,-0.650200532028943,-0.72899467490793,-0.148781342458951,-0.262930849541906,-0.438416997769744
"NDUFV2",208,4,1,2,3,1,1,1,9.60784e-06,0.095552203861144,0.146646683629885,0.0544213162529397,-0.0791102758462349,-0.133050262462163,-0.140309458544986,-0.066775732294475
"NDUFV3",444,10,6,9,4,4,7,10,2.4958675e-05,0.214278226540323,-0.111107410866979,0.679693522983603,0.404948393356,0.561127321215328,0.0497863198980751,0.0792400918358969
"NEB",5522,126,90,64,99,65,74,106,0.000332884,2.26345215971082,4.86095323299553,1.09326387751677,2.82583707741738,4.08846079550332,2.01363821218569,3.154183131176
"NEBL",891,19,14,8,9,10,9,12,4.7600575e-05,0.401085927232129,-0.014962188188697,-0.00656275647313246,0.182114988393764,0.196568127623171,0.401336174161281,0.556506718782494
"NECAB1",190,4,2,1,2,2,2,1,1.4313675e-05,-0.0111152362829772,-0.10891793638997,-0.200722019212797,-0.0455086399080197,-0.260008175040602,-0.142676548007981,-0.00865544763861904
"NECAB2",572,9,6,7,9,6,6,9,1.9498825e-05,0.260256212726649,0.704263076912445,0.526855056219417,0.3878775202815,0.585282476511882,0.184596946684589,0.537255305550934
"NECAB3",287,9,6,5,3,3,3,3,2.1897025e-05,0.205896035067423,-0.167875075442605,0.185141429637515,-0.0749888658218294,-0.218303102797757,0.125382211401196,-0.0166655455896519
"NECAP1",163,2,1,0,2,0,0,1,1.30377275e-05,-0.137754993848597,-0.0762622007702347,-0.312088508647725,-0.291066119814398,-0.225584638950926,-0.224997707038945,-0.311869173010029
"NECAP2",247,5,2,0,0,2,3,1,1.483949e-05,0.0547468134128454,-0.392628048636012,-0.355395318615676,0.0797283843413155,-0.274194033766996,-0.1556595649919,-0.0207395554335448
"NEDD1",446,4,2,1,3,1,2,4,2.63521e-05,-0.283988786837347,-0.281895095651998,-0.49007608412004,-0.309417980029124,-0.215348699510115,-0.439920680877154,-0.451586664653341
"NEDD4",940,18,16,9,15,11,12,17,5.28747e-05,0.20375574983573,0.66082446940564,0.00870329414061856,0.476793565378315,0.670027906737715,0.498767485285343,0.601571832842459
"NEDD4L",496,3,1,2,1,5,4,4,5.34434e-05,-0.975884339351439,-1.24557100482338,-0.999242903629416,-0.629809345982298,-0.946276127273379,-1.22272892478352,-0.409125385911974
"NEDD8",7,0,0,0,0,0,0,0,3.7967875e-06,-0.0838531194124792,-0.110007988069035,-0.0899744751043467,-0.0884832980966072,-0.0994222283005328,-0.110653117731942,-0.0994968347629847
"NEDD8-MDP1",113,1,1,2,0,1,2,1,8.0538775e-06,-0.102567392612594,-0.218961576097297,0.0917724906825872,0.0917212864720853,-0.0911260420766847,-0.101940056576719,-0.0310629391331304
"NEDD9",630,10,7,4,7,5,5,7,4.538555e-05,-0.248737156855582,-0.228524413575499,-0.521464013507933,-0.316385724990314,-0.359411582764788,-0.340756065726482,-0.223936424150729
"NEFH",809,19,18,7,18,12,12,14,4.15476e-05,0.538288519047001,1.35614920447998,-0.00310830770445088,0.725111064795126,0.606168872753593,1.00611628764438,1.02817075221436
"NEFM",714,9,8,8,7,5,9,6,3.64877e-05,-0.12482913799317,-0.000797543753106646,0.260544286673687,0.425734412561566,-0.242502003678163,-0.00722907296631459,-0.0194478649133316
"NEGR1",222,3,3,2,2,2,2,2,1.69443e-05,-0.14852401340291,-0.17624426242171,-0.121916894914318,-0.103177890300095,-0.207831780278578,-0.0938043764791088,-0.0691115253387211
"NEIL1",422,5,7,6,3,3,6,5,2.43145e-05,-0.160022144106864,-0.229746151958204,0.269069164914098,0.282305629190411,-0.0372302510995344,0.179516822332654,-0.0722229080168422
"NEIL2",414,14,8,9,6,4,5,10,1.62831675e-05,0.722058099157308,0.381179728898104,0.888229290770563,0.321608286056238,0.795193071686656,0.491649588995229,0.278618462891363
"NEIL3",513,21,16,13,14,10,12,11,2.4472225e-05,1.08092047047151,1.25264346818537,1.25956310290002,1.09946256500646,0.697401837321769,1.20009158977709,1.08805596028406
"NEK1",833,14,5,8,13,6,5,16,4.9406975e-05,-0.0287670164676738,0.479314949705376,-0.0499814610001866,-0.404547634279588,0.640431903018299,-0.66771184855151,-0.150087812510987
"NEK10",465,10,9,5,4,3,5,3,2.8970825e-05,0.123335208115995,-0.213791444843818,0.0151171178933281,0.0434646594238196,-0.409146393349226,0.292196854329842,-0.17923261140482
"NEK11",522,14,10,3,7,5,4,4,2.7541525e-05,0.466856545814787,0.228164226724937,-0.234595471943844,-0.0619652947074246,-0.247437971754015,0.441314392888596,0.18614937042079
"NEK2",299,6,4,3,1,1,2,2,2.2335725e-05,-0.0373891837644385,-0.449355147226361,-0.109470096399865,-0.221369900378557,-0.353286005578763,-0.113099871936947,-0.359283246823411
"NEK3",361,8,4,4,6,7,4,12,2.08693e-05,0.151410913286763,0.263803665237935,0.0678100182776554,0.0843047340970034,0.917763012817311,-0.0768921092532109,0.672030470066586
"NEK4",607,10,6,4,9,4,5,7,3.70708e-05,-0.0602657665480551,0.254529834172354,-0.321606484345365,-0.134104988422558,-0.135086469093372,-0.249277128679788,-0.199116069965574
"NEK5",535,12,11,8,10,8,7,7,3.02621e-05,0.249626978805533,0.563915078800694,0.410181996524364,0.288684418856142,0.0486038721099153,0.487965908066636,0.622433696102828
"NEK6",229,1,0,0,0,0,1,4,2.15582e-05,-0.408668713415131,-0.564583297563447,-0.516885643910634,-0.341089168036094,-0.0860152832334278,-0.549206203323278,-0.507684085322007
"NEK7",150,1,1,2,1,1,1,2,1.39502e-05,-0.236218870498115,-0.234741435986,-0.049951322232912,-0.174304740748266,-0.127054606872626,-0.247527774621398,-0.166570360017401
"NEK8",553,5,2,2,2,3,1,1,4.060855e-05,-0.529362636480168,-0.781903741114521,-0.690715401532229,-0.758727978371554,-0.969436153607573,-0.791943156561107,-0.446689740803943
"NEK9",616,10,9,9,7,4,4,9,4.49335e-05,-0.23849037763364,-0.216954761190437,0.199577431425675,-0.443241451011576,-0.100919774589658,-0.101941682508307,-0.379816939179003
"NELFA",493,1,1,2,3,0,1,1,3.9192675e-05,-0.808400620339807,-0.610534176208542,-0.656681843535695,-0.727686718727535,-0.931233920784082,-0.870812207885565,-0.912970623174211
"NELFB",489,2,1,1,3,0,0,1,3.7548275e-05,-0.693340885455174,-0.568446854104873,-0.759194415682045,-0.828405543166953,-0.886866258356768,-0.830206830046367,-0.875176427827775
"NELFCD",362,0,1,2,3,1,1,2,3.13746e-05,-0.708962837669176,-0.410438351486583,-0.468761938596483,-0.55628942146422,-0.597147430389035,-0.677762948068647,-0.567013980264909
"NELFE",273,6,4,3,1,3,2,8,2.54587e-05,-0.108177158670442,-0.52928330366633,-0.184533128373231,-0.289832581250702,0.301340565705274,-0.190209834451924,-0.0985184098894429
"NELL1",667,16,13,10,11,8,9,12,3.7954175e-05,0.38639509475189,0.502174873112999,0.509366847089065,0.393585859788624,0.456817011756025,0.525691409988711,0.445654956778512
"NELL2",612,6,5,5,6,4,5,3,3.974095e-05,-0.431914194008135,-0.219184683833083,-0.243751938891592,-0.192641104347427,-0.69972028156867,-0.429033807024748,-0.260481062247774
"NEMF",699,5,3,3,6,2,3,6,4.489275e-05,-0.626477072899495,-0.351038644876111,-0.651656763766266,-0.579115318531965,-0.469265000698675,-0.783902545002127,-0.711425125898055
"NENF",98,1,0,0,2,0,0,0,5.763375e-06,-0.0506484519169708,0.109914115668942,-0.137243339795602,-0.131595669023709,-0.15247881665012,-0.159210946581853,-0.144692531216289
"NEO1",954,10,5,5,3,2,5,11,6.90161e-05,-0.784414341264369,-1.37393687040562,-0.947467417109265,-0.834470823474317,-0.504371177883918,-1.15196245259974,-1.26591548112752
"NES",1197,24,18,12,15,13,14,19,6.2712375e-05,0.447462101645727,0.409043371617243,0.198354177681907,0.534667827499025,0.650922639777993,0.483521033759482,0.708038090950715
"NET1",426,6,5,4,2,2,4,5,2.9439925e-05,-0.198419074909771,-0.496049979160099,-0.138191369903124,-0.10358242861679,-0.175507758831843,-0.174685984138202,-0.356281360259841
"NETO1",332,7,4,4,4,4,4,4,2.59419e-05,-0.041349469072721,-0.136271323831144,-0.0541137391632225,-0.0268979891994202,-0.204282001954005,-0.202140629454543,0.0566440254976793
"NETO2",345,3,1,2,1,1,2,0,2.550145e-05,-0.342487997643155,-0.530377434507255,-0.327594699483948,-0.290769759742718,-0.684992944109834,-0.532743798047708,-0.432037154327735
"NEU1",294,3,3,1,1,0,1,3,2.5967625e-05,-0.353054786473735,-0.542308588609043,-0.480834800216995,-0.437754245978298,-0.328123101588142,-0.316601295774733,-0.609021438891002
"NEU2",390,11,4,3,7,3,3,10,2.47100625e-05,0.297694213980439,0.300630991883198,-0.166539058234511,-0.13665686148914,0.567834766064675,-0.171725074421114,-0.0813135513183812
"NEU3",402,8,6,4,7,2,3,9,2.0733615e-05,0.154486482521517,0.402402658220527,0.0710713165856669,-0.0494843407394565,0.551968181737626,0.154108312888329,-0.156195976322074
"NEU4",561,12,8,10,10,6,9,6,3.79319675e-05,0.075775143571708,0.367615962307972,0.509900626535445,0.394072699494687,-0.281466974713345,-0.0428898215370746,0.113628051322868
"NEURL1",391,3,7,8,4,2,3,5,3.907042e-05,-0.650061768540205,-0.47227667883638,0.198466637860265,-0.451471292128458,-0.435329576061585,-0.184825050446583,-0.577610864011288
"NEURL1B",162,3,2,3,3,3,1,6,2.3346025e-05,-0.293631081880009,-0.204959703551792,-0.13375340128294,-0.380282449843864,0.112044449359754,-0.365696453999644,-0.0499658405606641
"NEURL2",258,5,4,1,0,2,1,1,1.20966325e-05,0.116919352343146,-0.32242916717456,-0.14743364642133,-0.13367035757581,-0.200195013939806,0.139716556789549,0.042296015510987
"NEURL4",1178,14,14,11,9,12,12,17,0.000100481225,-1.18667954225893,-1.36862022933627,-0.851631388428406,-0.566947014497999,-0.614452440216876,-0.90450942101169,-0.326298977832246
"NEUROD1",305,5,3,3,6,4,2,5,1.5911865e-05,0.0304393103411197,0.390682810878154,0.0449323987215425,-0.0805445978183327,0.189463093293018,-0.0683122918577507,0.28715173762629
"NEUROD2",199,1,0,0,0,0,0,0,1.48508e-05,-0.256632654861576,-0.392917509556205,-0.35566716367302,-0.330812734857492,-0.397647270435875,-0.383591111719894,-0.353536512750434
"NEUROD4",301,8,5,1,2,1,4,5,1.322227e-05,0.324747587396059,-0.0809852594407928,-0.174489245436077,0.251946412863888,0.262026091469807,0.225748766533115,-0.149841355156376
"NEUROD6",203,2,0,2,2,1,0,0,1.63837925e-05,-0.213599832242244,-0.161899043784397,-0.108444666207095,-0.364419391948484,-0.439005729498688,-0.421442689178276,-0.222498194323617
"NEUROG1",258,3,5,2,1,0,0,0,9.76498e-06,0.014209231383993,-0.127627746886221,0.0506442943709674,-0.219320132480056,-0.260437701972049,0.311115388802962,-0.236656141989235
