"Gene","Diverse_LOF_SNV","Nfe_43k_LOF_SNV","Nfe_440k_LOF_SNV","All_LOF_SNV","afr_LOF_SNV","asj_LOF_SNV","eas_LOF_SNV","sas_LOF_SNV","nfe_20k_LOF_SNV","possible_lof","mu_mis","mu_syn","mu_lof","LOF_OE_Diverse43k","LOF_OE_NFE43k","LOF_OE_NFE440k","LOF_OE_FullDataset","LOF_OE_AFR","LOF_OE_ASJ","LOF_OE_EAS","LOF_OE_SAS","LOF_OE_NFE20k"
"NXPH3",0,1,3,3,0,0,0,0,0,85,1.0546e-05,4.2399e-06,4.2794e-07,0,0.0117647058823529,0.0352941176470588,0.0352941176470588,0,0,0,0,0
"NXPH4",1,1,3,3,0,0,0,1,0,92,8.1176e-06,3.9042e-06,3.097e-07,0.0108695652173913,0.0108695652173913,0.0326086956521739,0.0326086956521739,0,0,0,0.0108695652173913,0
"NXT1",0,0,1,1,0,0,0,0,0,43,5.1406e-06,1.8038e-06,1.4429e-07,0,0,0.0232558139534884,0.0232558139534884,0,0,0,0,0
"NYAP1",1,4,11,12,0,0,1,0,0,264,3.0925e-05,1.4565e-05,1.6427e-06,0.00378787878787879,0.0151515151515152,0.0416666666666667,0.0454545454545455,0,0,0.00378787878787879,0,0
"NYAP2",3,2,14,14,0,0,0,0,3,266,2.63e-05,1.4065e-05,1.5632e-06,0.0112781954887218,0.0075187969924812,0.0526315789473684,0.0526315789473684,0,0,0,0,0.0112781954887218
"NYNRIN",4,10,45,47,1,0,0,1,2,674,5.8546e-05,2.6696e-05,3.5318e-06,0.00593471810089021,0.0148367952522255,0.0667655786350148,0.06973293768546,0.00148367952522255,0,0,0.00148367952522255,0.0029673590504451
"NYX",0,2,8,8,0,0,0,0,0,78,2.2486e-05,1.1355e-05,4.7546e-07,0,0.0256410256410256,0.102564102564103,0.102564102564103,0,0,0,0,0
"OAF",4,4,11,12,0,0,0,1,3,105,9.6923e-06,3.7512e-06,3.7836e-07,0.0380952380952381,0.0380952380952381,0.104761904761905,0.114285714285714,0,0,0,0.00952380952380952,0.0285714285714286
"OARD1",9,5,13,18,3,1,1,3,3,108,4.2927e-06,1.6171e-06,5.1317e-07,0.0833333333333333,0.0462962962962963,0.12037037037037,0.166666666666667,0.0277777777777778,0.00925925925925926,0.00925925925925926,0.0277777777777778,0.0277777777777778
"OAS1",11,6,19,23,3,0,2,4,4,197,1.241e-05,5.2437e-06,1.0034e-06,0.0558375634517767,0.0304568527918782,0.0964467005076142,0.116751269035533,0.0152284263959391,0,0.0101522842639594,0.0203045685279188,0.0203045685279188
"OAS2",21,6,22,36,10,0,3,7,2,399,2.1455e-05,9.2967e-06,1.7431e-06,0.0526315789473684,0.0150375939849624,0.0551378446115288,0.0902255639097744,0.025062656641604,0,0.0075187969924812,0.0175438596491228,0.0050125313283208
"OAS3",28,20,54,68,11,1,5,4,8,532,3.6949e-05,1.5913e-05,2.4743e-06,0.0526315789473684,0.037593984962406,0.101503759398496,0.12781954887218,0.0206766917293233,0.0018796992481203,0.0093984962406015,0.0075187969924812,0.0150375939849624
"OASL",14,9,23,30,4,0,1,3,5,178,1.5805e-05,7.2771e-06,6.7273e-07,0.0786516853932584,0.050561797752809,0.129213483146067,0.168539325842697,0.0224719101123595,0,0.00561797752808989,0.0168539325842697,0.0280898876404494
"OAT",7,8,24,27,0,1,1,3,3,249,1.2874e-05,5.6329e-06,1.2084e-06,0.0281124497991968,0.0321285140562249,0.0963855421686747,0.108433734939759,0,0.00401606425702811,0.00401606425702811,0.0120481927710843,0.0120481927710843
"OAZ1",3,4,13,13,0,0,0,0,3,94,7.6723e-06,4.1639e-06,8.0885e-07,0.0319148936170213,0.0425531914893617,0.138297872340426,0.138297872340426,0,0,0,0,0.0319148936170213
"OAZ2",3,1,9,10,1,1,0,0,1,105,4.8816e-06,1.9978e-06,4.3689e-07,0.0285714285714286,0.00952380952380952,0.0857142857142857,0.0952380952380952,0.00952380952380952,0.00952380952380952,0,0,0.00952380952380952
"OAZ3",7,9,20,22,2,1,2,1,3,107,6.4648e-06,2.4716e-06,4.9239e-07,0.0654205607476635,0.0841121495327103,0.186915887850467,0.205607476635514,0.0186915887850467,0.00934579439252336,0.0186915887850467,0.00934579439252336,0.0280373831775701
"OBP2A",7,5,13,16,4,0,1,2,2,117,6.2915e-06,2.9629e-06,3.894e-07,0.0598290598290598,0.0427350427350427,0.111111111111111,0.136752136752137,0.0341880341880342,0,0.00854700854700855,0.0170940170940171,0.0170940170940171
"OBP2B",7,7,17,19,1,0,3,1,4,117,5.7739e-06,3.031e-06,3.8779e-07,0.0598290598290598,0.0598290598290598,0.145299145299145,0.162393162393162,0.00854700854700855,0,0.0256410256410256,0.00854700854700855,0.0341880341880342
"OBSCN",154,126,380,437,37,1,22,32,82,4191,0.00036298,0.00017528,1.9009e-05,0.036745406824147,0.0300644237652112,0.0906704843712718,0.104271057026963,0.00882844189930804,0.000238606537819136,0.005249343832021,0.00763540921021236,0.0195657361011692
"OBSCN-AS1",0,0,2,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OBSL1",34,20,77,92,14,1,2,8,13,750,7.7564e-05,3.4714e-05,4.097e-06,0.0453333333333333,0.0266666666666667,0.102666666666667,0.122666666666667,0.0186666666666667,0.00133333333333333,0.00266666666666667,0.0106666666666667,0.0173333333333333
"OC90",7,8,25,28,0,0,0,4,3,264,1.2794e-05,5.2208e-06,1.0756e-06,0.0265151515151515,0.0303030303030303,0.0946969696969697,0.106060606060606,0,0,0,0.0151515151515152,0.0113636363636364
"OC90",7,8,25,28,0,0,0,4,3,264,1.2794e-05,5.2208e-06,1.0756e-06,0.0265151515151515,0.0303030303030303,0.0946969696969697,0.106060606060606,0,0,0,0.0151515151515152,0.0113636363636364
"OCA2",21,6,37,48,10,0,2,5,5,501,3.1945e-05,1.536e-05,2.0954e-06,0.0419161676646707,0.0119760479041916,0.0738522954091816,0.0958083832335329,0.0199600798403194,0,0.00399201596806387,0.00998003992015968,0.00998003992015968
"OCEL1",12,7,20,27,5,0,0,6,7,131,7.7416e-06,3.4422e-06,5.6429e-07,0.0916030534351145,0.0534351145038168,0.152671755725191,0.206106870229008,0.0381679389312977,0,0,0.0458015267175573,0.0534351145038168
"OCIAD1",8,5,21,22,2,0,0,2,5,194,5.9412e-06,1.872e-06,1.3295e-06,0.0412371134020619,0.0257731958762887,0.108247422680412,0.11340206185567,0.0103092783505155,0,0,0.0103092783505155,0.0257731958762887
"OCIAD2",10,7,21,24,4,0,1,1,6,116,4.0319e-06,1.2636e-06,6.3021e-07,0.0862068965517241,0.0603448275862069,0.181034482758621,0.206896551724138,0.0344827586206897,0,0.00862068965517241,0.00862068965517241,0.0517241379310345
"OCLM",2,0,2,3,1,0,0,2,1,NA,9.0748e-07,3.3638e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OCLN",4,4,10,12,2,1,0,1,2,325,1.2804e-05,5.0974e-06,1.1626e-06,0.0123076923076923,0.0123076923076923,0.0307692307692308,0.0369230769230769,0.00615384615384615,0.00307692307692308,0,0.00307692307692308,0.00615384615384615
"OCM",7,6,15,16,4,0,0,1,5,68,3.7212e-06,1.8492e-06,3.4707e-07,0.102941176470588,0.0882352941176471,0.220588235294118,0.235294117647059,0.0588235294117647,0,0,0.0147058823529412,0.0735294117647059
"OCM2",1,1,7,7,0,0,0,0,0,67,3.6715e-06,1.9822e-06,2.3164e-07,0.0149253731343284,0.0149253731343284,0.104477611940299,0.104477611940299,0,0,0,0,0
"OCRL",2,0,4,5,1,0,0,0,1,619,2.741e-05,8.5916e-06,3.307e-06,0.00323101777059774,0,0.00646203554119548,0.00807754442649435,0.00161550888529887,0,0,0,0.00161550888529887
"OCSTAMP",7,3,18,18,2,0,2,2,5,105,1.8846e-05,8.8362e-06,5.3905e-07,0.0666666666666667,0.0285714285714286,0.171428571428571,0.171428571428571,0.019047619047619,0,0.019047619047619,0.019047619047619,0.0476190476190476
"ODAM",14,1,27,34,4,0,1,6,3,227,6.2196e-06,2.1482e-06,9.8169e-07,0.0616740088105727,0.00440528634361234,0.118942731277533,0.149779735682819,0.0176211453744493,0,0.00440528634361234,0.026431718061674,0.013215859030837
"ODAPH",10,4,15,20,1,0,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ODC1",4,2,12,13,0,0,0,4,2,260,1.5718e-05,6.6378e-06,8.1204e-07,0.0153846153846154,0.00769230769230769,0.0461538461538462,0.05,0,0,0,0.0153846153846154,0.00769230769230769
"ODF1",2,2,8,8,0,0,0,0,2,128,8.2515e-06,3.943e-06,7.7907e-07,0.015625,0.015625,0.0625,0.0625,0,0,0,0,0.015625
"ODF2",17,14,38,46,5,0,1,4,8,570,3.1248e-05,1.1386e-05,2.7172e-06,0.0298245614035088,0.0245614035087719,0.0666666666666667,0.0807017543859649,0.0087719298245614,0,0.00175438596491228,0.00701754385964912,0.0140350877192982
"ODF2L",13,11,35,39,3,1,2,2,8,510,1.3041e-05,4.78e-06,1.5031e-06,0.0254901960784314,0.0215686274509804,0.0686274509803922,0.0764705882352941,0.00588235294117647,0.00196078431372549,0.00392156862745098,0.00392156862745098,0.0156862745098039
"ODF3",4,2,15,16,1,0,2,1,0,119,1.0048e-05,3.9741e-06,5.1359e-07,0.0336134453781513,0.0168067226890756,0.126050420168067,0.134453781512605,0.00840336134453781,0,0.0168067226890756,0.00840336134453781,0
"ODF3B",16,7,29,36,5,0,2,3,7,118,5.5042e-06,2.7115e-06,4.5984e-07,0.135593220338983,0.0593220338983051,0.245762711864407,0.305084745762712,0.0423728813559322,0,0.0169491525423729,0.0254237288135593,0.0593220338983051
"ODF3L1",11,10,19,24,3,0,1,5,4,119,1.0823e-05,4.3102e-06,8.7824e-07,0.092436974789916,0.0840336134453782,0.159663865546218,0.201680672268908,0.0252100840336134,0,0.00840336134453781,0.0420168067226891,0.0336134453781513
"ODF3L2",4,6,11,11,1,0,0,0,4,83,1.177e-05,5.124e-06,2.3533e-07,0.0481927710843374,0.072289156626506,0.132530120481928,0.132530120481928,0.0120481927710843,0,0,0,0.0481927710843374
"ODF4",8,2,8,14,2,0,0,5,1,87,7.1466e-06,3.0422e-06,3.1873e-07,0.0919540229885057,0.0229885057471264,0.0919540229885057,0.160919540229885,0.0229885057471264,0,0,0.0574712643678161,0.0114942528735632
"ODR4",8,4,21,22,1,0,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OFD1",6,4,11,12,2,0,0,0,4,719,2.7623e-05,1.0482e-05,3.0869e-06,0.00834492350486787,0.00556328233657858,0.0152990264255911,0.0166898470097357,0.00278164116828929,0,0,0,0.00556328233657858
"OGDH",3,5,32,35,1,0,0,2,0,575,4.1015e-05,1.8022e-05,2.6242e-06,0.00521739130434783,0.00869565217391304,0.0556521739130435,0.0608695652173913,0.00173913043478261,0,0,0.00347826086956522,0
"OGDHL",10,9,41,46,3,0,0,2,5,544,4.1526e-05,1.7044e-05,2.1214e-06,0.0183823529411765,0.0165441176470588,0.0753676470588235,0.0845588235294118,0.00551470588235294,0,0,0.00367647058823529,0.00919117647058824
"OGFOD1",11,14,33,36,4,0,2,1,6,368,1.3997e-05,4.9589e-06,1.4298e-06,0.0298913043478261,0.0380434782608696,0.0896739130434783,0.0978260869565217,0.0108695652173913,0,0.00543478260869565,0.00271739130434783,0.016304347826087
"OGFOD2",12,9,33,37,5,0,0,4,5,137,1.4193e-05,6.6658e-06,6.5382e-07,0.0875912408759124,0.0656934306569343,0.240875912408759,0.27007299270073,0.0364963503649635,0,0,0.0291970802919708,0.0364963503649635
"OGFOD3",15,11,33,36,7,0,2,5,9,201,1.5091e-05,7.33e-06,9.144e-07,0.0746268656716418,0.054726368159204,0.164179104477612,0.17910447761194,0.0348258706467662,0,0.0099502487562189,0.0248756218905473,0.0447761194029851
"OGFR",9,4,24,26,4,0,0,3,1,142,2.5959e-05,1.2229e-05,9.7952e-07,0.0633802816901408,0.028169014084507,0.169014084507042,0.183098591549296,0.028169014084507,0,0,0.0211267605633803,0.00704225352112676
"OGFRL1",5,7,22,23,1,0,0,0,4,216,1.0538e-05,3.8688e-06,9.7227e-07,0.0231481481481481,0.0324074074074074,0.101851851851852,0.106481481481481,0.00462962962962963,0,0,0,0.0185185185185185
"OGG1",12,9,31,38,6,0,3,3,1,181,1.3857e-05,5.4503e-06,1.3449e-06,0.0662983425414365,0.0497237569060773,0.171270718232044,0.209944751381215,0.0331491712707182,0,0.0165745856353591,0.0165745856353591,0.00552486187845304
"OGN",5,2,16,19,1,0,1,1,2,179,8.2893e-06,3.0146e-06,7.4621e-07,0.0279329608938547,0.0111731843575419,0.0893854748603352,0.106145251396648,0.00558659217877095,0,0.00558659217877095,0.00558659217877095,0.0111731843575419
"OGT",6,0,2,8,6,0,0,0,0,619,3.0904e-05,1.0696e-05,2.9929e-06,0.00969305331179321,0,0.00323101777059774,0.012924071082391,0.00969305331179321,0,0,0,0
"OIP5",10,8,18,22,4,0,1,2,5,111,6.0243e-06,2.6296e-06,3.8869e-07,0.0900900900900901,0.0720720720720721,0.162162162162162,0.198198198198198,0.036036036036036,0,0.00900900900900901,0.018018018018018,0.045045045045045
"OIT3",9,10,22,26,3,0,1,4,3,260,2.0683e-05,8.9047e-06,1.4439e-06,0.0346153846153846,0.0384615384615385,0.0846153846153846,0.1,0.0115384615384615,0,0.00384615384615385,0.0153846153846154,0.0115384615384615
"OLA1",4,3,14,15,1,0,1,1,1,268,9.4637e-06,3.29e-06,1.0276e-06,0.0149253731343284,0.0111940298507463,0.0522388059701493,0.0559701492537313,0.00373134328358209,0,0.00373134328358209,0.00373134328358209,0.00373134328358209
"OLAH",10,5,25,29,5,0,2,2,4,177,7.8634e-06,2.7813e-06,6.5805e-07,0.0564971751412429,0.0282485875706215,0.141242937853107,0.163841807909605,0.0282485875706215,0,0.0112994350282486,0.0112994350282486,0.0225988700564972
"OLFM1",7,3,20,24,3,0,1,0,3,236,1.8396e-05,9.7018e-06,9.0821e-07,0.0296610169491525,0.0127118644067797,0.0847457627118644,0.101694915254237,0.0127118644067797,0,0.00423728813559322,0,0.0127118644067797
"OLFM2",3,1,9,11,2,0,0,0,1,189,2.2299e-05,1.0701e-05,8.0824e-07,0.0158730158730159,0.00529100529100529,0.0476190476190476,0.0582010582010582,0.0105820105820106,0,0,0,0.00529100529100529
"OLFM3",5,3,19,21,1,0,2,0,2,258,1.1974e-05,4.32e-06,1.2836e-06,0.0193798449612403,0.0116279069767442,0.0736434108527132,0.0813953488372093,0.00387596899224806,0,0.00775193798449612,0,0.00775193798449612
"OLFM4",6,6,15,16,3,0,2,0,2,215,1.4987e-05,6.2194e-06,8.5286e-07,0.027906976744186,0.027906976744186,0.0697674418604651,0.0744186046511628,0.013953488372093,0,0.00930232558139535,0,0.00930232558139535
"OLFML1",8,7,17,21,6,1,3,2,1,190,1.1048e-05,4.1126e-06,1.1026e-06,0.0421052631578947,0.0368421052631579,0.0894736842105263,0.110526315789474,0.0315789473684211,0.00526315789473684,0.0157894736842105,0.0105263157894737,0.00526315789473684
"OLFML2A",11,6,22,30,3,2,2,4,3,297,2.8616e-05,1.4236e-05,1.3786e-06,0.037037037037037,0.0202020202020202,0.0740740740740741,0.101010101010101,0.0101010101010101,0.00673400673400673,0.00673400673400673,0.0134680134680135,0.0101010101010101
"OLFML2B",13,12,34,39,4,0,3,6,7,345,2.8418e-05,1.4006e-05,2.0953e-06,0.0376811594202899,0.0347826086956522,0.0985507246376812,0.11304347826087,0.0115942028985507,0,0.00869565217391304,0.0173913043478261,0.0202898550724638
"OLFML3",7,7,20,22,3,0,1,1,3,169,1.4057e-05,4.6173e-06,1.042e-06,0.0414201183431953,0.0414201183431953,0.118343195266272,0.130177514792899,0.0177514792899408,0,0.00591715976331361,0.00591715976331361,0.0177514792899408
"OLIG1",3,0,3,6,0,0,1,2,0,58,4.2659e-06,2.2583e-06,1.4989e-07,0.0517241379310345,0,0.0517241379310345,0.103448275862069,0,0,0.0172413793103448,0.0344827586206897,0
"OLIG2",1,0,4,4,0,0,0,0,1,58,6.5672e-06,3.2655e-06,2.0196e-07,0.0172413793103448,0,0.0689655172413793,0.0689655172413793,0,0,0,0,0.0172413793103448
"OLIG3",1,0,6,7,1,0,0,0,0,72,7.0194e-06,3.4319e-06,2.5617e-07,0.0138888888888889,0,0.0833333333333333,0.0972222222222222,0.0138888888888889,0,0,0,0
"OLR1",6,6,18,19,1,0,0,0,5,171,7.1931e-06,2.9315e-06,6.3958e-07,0.0350877192982456,0.0350877192982456,0.105263157894737,0.111111111111111,0.00584795321637427,0,0,0,0.0292397660818713
"OMA1",1,1,8,9,1,0,0,0,0,284,1.3e-05,4.8573e-06,1.4531e-06,0.00352112676056338,0.00352112676056338,0.028169014084507,0.0316901408450704,0.00352112676056338,0,0,0,0
"OMD",7,2,11,16,3,0,1,3,2,173,1.0057e-05,3.6838e-06,6.1436e-07,0.0404624277456647,0.0115606936416185,0.0635838150289017,0.092485549132948,0.0173410404624277,0,0.00578034682080925,0.0173410404624277,0.0115606936416185
"OMG",0,0,6,6,0,0,0,0,0,147,1.0089e-05,3.9691e-06,5.4195e-07,0,0,0.0408163265306122,0.0408163265306122,0,0,0,0,0
"OMP",3,3,4,5,1,0,0,0,2,47,8.1913e-06,3.7487e-06,2.192e-07,0.0638297872340425,0.0638297872340425,0.0851063829787234,0.106382978723404,0.0212765957446809,0,0,0,0.0425531914893617
"ONECUT1",1,0,7,8,1,0,0,0,0,115,1.2288e-05,5.2726e-06,5.2371e-07,0.00869565217391304,0,0.0608695652173913,0.0695652173913043,0.00869565217391304,0,0,0,0
"ONECUT2",0,0,4,4,0,0,0,0,0,127,1.4673e-05,6.0836e-06,6.0622e-07,0,0,0.031496062992126,0.031496062992126,0,0,0,0,0
"ONECUT3",1,2,13,13,0,0,0,0,1,104,3.9164e-06,1.7017e-06,2.1312e-07,0.00961538461538462,0.0192307692307692,0.125,0.125,0,0,0,0,0.00961538461538462
"OOEP",5,4,13,16,3,0,0,0,2,57,6.4705e-06,2.5126e-06,3.6138e-07,0.087719298245614,0.0701754385964912,0.228070175438596,0.280701754385965,0.0526315789473684,0,0,0,0.0350877192982456
"OOSP2",5,2,7,10,2,0,0,2,1,74,4.2763e-06,1.8178e-06,2.4226e-07,0.0675675675675676,0.027027027027027,0.0945945945945946,0.135135135135135,0.027027027027027,0,0,0.027027027027027,0.0135135135135135
"OPA1",11,6,45,50,4,2,0,3,5,791,2.9057e-05,8.9013e-06,3.9357e-06,0.0139064475347661,0.00758533501896334,0.056890012642225,0.0632111251580278,0.00505689001264223,0.00252844500632111,0,0.00379266750948167,0.00632111251580278
"OPA1-AS1",1,1,2,2,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OPA3",8,3,12,18,1,1,0,5,2,26,5.6958e-06,2.8507e-06,1.2077e-07,0.307692307692308,0.115384615384615,0.461538461538462,0.692307692307692,0.0384615384615385,0.0384615384615385,0,0.192307692307692,0.0769230769230769
"OPALIN",6,2,14,18,1,0,3,1,1,86,4.4024e-06,1.7688e-06,3.884e-07,0.0697674418604651,0.0232558139534884,0.162790697674419,0.209302325581395,0.0116279069767442,0,0.0348837209302326,0.0116279069767442,0.0116279069767442
"OPCML",3,2,9,10,0,0,0,1,2,183,1.1311e-05,5.0037e-06,7.5984e-07,0.0163934426229508,0.0109289617486339,0.0491803278688525,0.0546448087431694,0,0,0,0.00546448087431694,0.0109289617486339
"OPHN1",2,0,6,8,1,0,0,1,0,559,2.2198e-05,8.3265e-06,2.0065e-06,0.0035778175313059,0,0.0107334525939177,0.0143112701252236,0.00178890876565295,0,0,0.00178890876565295,0
"OPLAH",18,21,57,65,7,0,2,4,8,559,5.6956e-05,2.5976e-05,2.7237e-06,0.0322003577817531,0.037567084078712,0.101967799642218,0.116279069767442,0.0125223613595707,0,0.0035778175313059,0.00715563506261181,0.0143112701252236
"OPN1LW",2,1,3,4,1,0,0,0,1,171,1.2137e-05,6.2064e-06,8.0202e-07,0.0116959064327485,0.00584795321637427,0.0175438596491228,0.0233918128654971,0.00584795321637427,0,0,0,0.00584795321637427
"OPN1SW",3,6,12,13,0,0,1,0,2,158,1.2873e-05,5.5847e-06,5.7778e-07,0.0189873417721519,0.0379746835443038,0.0759493670886076,0.0822784810126582,0,0,0.00632911392405063,0,0.0126582278481013
"OPN3",4,10,19,20,2,0,0,0,2,156,1.0733e-05,4.9476e-06,8.4294e-07,0.0256410256410256,0.0641025641025641,0.121794871794872,0.128205128205128,0.0128205128205128,0,0,0,0.0128205128205128
"OPN4",6,6,16,20,3,0,0,1,2,245,1.9624e-05,8.4815e-06,9.6131e-07,0.0244897959183673,0.0244897959183673,0.0653061224489796,0.0816326530612245,0.0122448979591837,0,0,0.00408163265306122,0.00816326530612245
"OPN5",4,4,17,19,0,0,1,1,2,205,1.0635e-05,5.012e-06,1.0676e-06,0.0195121951219512,0.0195121951219512,0.0829268292682927,0.0926829268292683,0,0,0.0048780487804878,0.0048780487804878,0.00975609756097561
"OPRD1",5,1,13,16,1,0,0,2,2,102,1.6293e-05,8.3501e-06,3.7669e-07,0.0490196078431373,0.00980392156862745,0.127450980392157,0.156862745098039,0.00980392156862745,0,0,0.0196078431372549,0.0196078431372549
"OPRK1",3,5,15,16,2,0,0,1,2,122,1.3267e-05,5.1662e-06,5.5673e-07,0.0245901639344262,0.040983606557377,0.122950819672131,0.131147540983607,0.0163934426229508,0,0,0.00819672131147541,0.0163934426229508
"OPRL1",1,1,3,3,0,0,0,1,1,100,1.7866e-05,8.6001e-06,5.2462e-07,0.01,0.01,0.03,0.03,0,0,0,0.01,0.01
"OPRM1",21,16,37,47,6,1,2,8,7,186,1.4223e-05,5.6096e-06,1.2214e-06,0.112903225806452,0.0860215053763441,0.198924731182796,0.252688172043011,0.032258064516129,0.00537634408602151,0.010752688172043,0.043010752688172,0.0376344086021505
"OPRPN",4,2,9,10,1,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OPTC",9,3,13,17,4,0,0,1,4,135,1.2298e-05,5.3328e-06,4.7759e-07,0.0666666666666667,0.0222222222222222,0.0962962962962963,0.125925925925926,0.0296296296296296,0,0,0.00740740740740741,0.0296296296296296
"OPTN",6,10,36,38,2,0,0,1,3,395,1.5609e-05,6.4739e-06,1.4045e-06,0.0151898734177215,0.0253164556962025,0.0911392405063291,0.0962025316455696,0.00506329113924051,0,0,0.00253164556962025,0.00759493670886076
"OR10A2",4,2,6,8,0,2,0,2,2,82,7.8779e-06,3.1895e-06,2.2242e-07,0.048780487804878,0.024390243902439,0.0731707317073171,0.0975609756097561,0,0.024390243902439,0,0.024390243902439,0.024390243902439
"OR10A3",9,6,12,15,6,0,3,4,3,88,7.7985e-06,3.4966e-06,4.6303e-07,0.102272727272727,0.0681818181818182,0.136363636363636,0.170454545454545,0.0681818181818182,0,0.0340909090909091,0.0454545454545455,0.0340909090909091
"OR10A4",7,3,7,12,3,0,3,0,1,79,7.9071e-06,3.4462e-06,3.6499e-07,0.0886075949367089,0.0379746835443038,0.0886075949367089,0.151898734177215,0.0379746835443038,0,0.0379746835443038,0,0.0126582278481013
"OR10A5",3,1,9,10,1,0,0,0,2,78,8.1333e-06,3.4716e-06,2.2946e-07,0.0384615384615385,0.0128205128205128,0.115384615384615,0.128205128205128,0.0128205128205128,0,0,0,0.0256410256410256
"OR10A6",12,8,15,19,5,0,0,6,7,104,7.7795e-06,3.0191e-06,4.9984e-07,0.115384615384615,0.0769230769230769,0.144230769230769,0.182692307692308,0.0480769230769231,0,0,0.0576923076923077,0.0673076923076923
"OR10A7",1,1,9,9,0,0,0,0,1,79,8.4043e-06,2.8898e-06,2.3323e-07,0.0126582278481013,0.0126582278481013,0.113924050632911,0.113924050632911,0,0,0,0,0.0126582278481013
"OR10AG1",4,5,13,16,2,0,0,1,1,65,7.6117e-06,2.8907e-06,1.8983e-07,0.0615384615384615,0.0769230769230769,0.2,0.246153846153846,0.0307692307692308,0,0,0.0153846153846154,0.0153846153846154
"OR10C1",1,1,4,5,1,0,1,0,0,55,1.1952e-05,5.3299e-06,1.9157e-07,0.0181818181818182,0.0181818181818182,0.0727272727272727,0.0909090909090909,0.0181818181818182,0,0.0181818181818182,0,0
"OR10G2",0,0,5,5,0,0,0,0,0,76,9.829e-06,4.4455e-06,2.1588e-07,0,0,0.0657894736842105,0.0657894736842105,0,0,0,0,0
"OR10G3",2,1,5,6,0,0,0,1,1,75,9.4212e-06,3.7631e-06,2.211e-07,0.0266666666666667,0.0133333333333333,0.0666666666666667,0.08,0,0,0,0.0133333333333333,0.0133333333333333
"OR10G4",3,2,9,9,1,0,0,1,2,56,9.3423e-06,4.4931e-06,1.7429e-07,0.0535714285714286,0.0357142857142857,0.160714285714286,0.160714285714286,0.0178571428571429,0,0,0.0178571428571429,0.0357142857142857
"OR10G7",3,3,5,7,2,0,0,1,2,60,9.526e-06,5.326e-06,1.9807e-07,0.05,0.05,0.0833333333333333,0.116666666666667,0.0333333333333333,0,0,0.0166666666666667,0.0333333333333333
"OR10G8",3,3,5,5,0,0,0,1,3,66,9.636e-06,4.7534e-06,2.0461e-07,0.0454545454545455,0.0454545454545455,0.0757575757575758,0.0757575757575758,0,0,0,0.0151515151515152,0.0454545454545455
"OR10G9",6,2,7,8,2,1,0,2,3,66,8.7651e-06,4.8304e-06,1.9771e-07,0.0909090909090909,0.0303030303030303,0.106060606060606,0.121212121212121,0.0303030303030303,0.0151515151515152,0,0.0303030303030303,0.0454545454545455
"OR10H1",3,0,2,4,3,0,0,0,0,65,1.2213e-05,6.1779e-06,2.2275e-07,0.0461538461538462,0,0.0307692307692308,0.0615384615384615,0.0461538461538462,0,0,0,0
"OR10H2",4,3,9,11,2,0,0,1,2,54,1.1581e-05,5.532e-06,1.9869e-07,0.0740740740740741,0.0555555555555556,0.166666666666667,0.203703703703704,0.037037037037037,0,0,0.0185185185185185,0.037037037037037
